"Date","Price","Open","High","Low","Vol.","Change %"
"03/29/2016","21.5226","21.3470","21.5700","21.2287","","-0.21%"
"03/28/2016","21.5687","21.3410","21.6371","21.2050","","0.06%"
"03/25/2016","21.5550","21.3300","21.5600","21.2365","","-0.10%"
"03/24/2016","21.5759","21.3300","21.5855","21.2153","","0.15%"
"03/23/2016","21.5427","21.2380","21.6439","21.1440","","0.43%"
"03/22/2016","21.4500","21.2380","21.5700","21.1400","","0.06%"
"03/21/2016","21.4365","21.2380","21.4800","21.1228","","-0.14%"
"03/18/2016","21.4666","21.2380","21.5558","21.0789","","0.12%"
"03/17/2016","21.4405","21.2380","21.4550","21.0789","","0.03%"
"03/16/2016","21.4350","21.2380","21.4380","21.1100","","0.16%"
"03/15/2016","21.4000","21.2380","21.5380","21.1000","","-0.33%"
"03/14/2016","21.4715","21.2380","21.4810","21.1000","","0.47%"
"03/11/2016","21.3720","21.2380","21.4497","21.1440","","-0.51%"
"03/10/2016","21.4810","21.2380","21.5500","21.0500","","0.82%"
"03/09/2016","21.3073","21.2380","21.4380","21.0956","","-1.31%"
"03/08/2016","21.5904","21.2380","21.6000","21.1440","","0.42%"
"03/07/2016","21.5010","21.2380","21.5200","21.0000","","0.28%"
"03/04/2016","21.4405","21.2380","21.4997","21.1440","","-0.09%"
"03/03/2016","21.4600","21.2380","21.4705","21.0000","","0.05%"
"03/02/2016","21.4500","21.2380","21.4500","21.1440","","-0.26%"
"03/01/2016","21.5050","21.2380","21.5330","21.1000","","0.54%"
"02/29/2016","21.3905","21.2180","21.4380","21.1000","","-0.30%"
"02/26/2016","21.4550","21.2180","21.5150","21.1240","","0.13%"
"02/25/2016","21.4265","21.2180","21.4550","21.1240","","-0.07%"
"02/24/2016","21.4410","21.2180","21.4600","21.1240","","-0.02%"
"02/23/2016","21.4455","21.1620","21.4550","21.0675","","0.07%"
"02/22/2016","21.4310","21.1620","21.4405","21.0675","","0.32%"
"02/19/2016","21.3620","21.1620","21.4043","21.0009","","-0.37%"
"02/18/2016","21.4405","21.1620","21.4405","21.0675","","0.28%"
"02/17/2016","21.3800","21.1620","21.4255","21.0675","","0.16%"
"02/16/2016","21.3466","21.1620","21.4805","21.0675","","-0.26%"
"02/15/2016","21.4032","21.1620","21.4032","21.0675","","0.23%"
"02/12/2016","21.3550","21.1620","21.4577","21.0675","","-0.09%"
"02/11/2016","21.3750","21.1100","21.4127","21.0675","","-0.10%"
"02/10/2016","21.3966","21.1620","21.5205","21.0675","","0.24%"
"02/09/2016","21.3455","21.1620","21.4577","21.0888","","-0.33%"
"02/08/2016","21.4160","21.1620","21.4372","21.0675","","0.19%"
"02/05/2016","21.3750","21.1620","21.4222","21.0675","","-0.16%"
"02/04/2016","21.4100","21.1620","21.4100","21.0675","","0.02%"
"02/03/2016","21.4055","21.1620","21.4055","21.1387","","0.05%"
"02/02/2016","21.3955","21.1580","21.4187","21.0635","","-0.01%"
"02/01/2016","21.3966","21.1540","21.4658","21.0595","","0.15%"
"01/29/2016","21.3655","21.1420","21.3900","21.0590","","-0.05%"
"01/28/2016","21.3756","21.1420","21.4186","21.0475","","0.16%"
"01/27/2016","21.3406","21.1420","21.3600","21.0475","","-0.14%"
"01/26/2016","21.3705","21.1380","21.4050","20.9919","","-0.08%"
"01/25/2016","21.3866","21.1340","21.4478","21.0395","","0.12%"
"01/22/2016","21.3605","21.1300","21.4566","21.0355","","0.09%"
"01/21/2016","21.3406","21.1260","21.3550","21.0145","","0.00%"
"01/20/2016","21.3406","21.1260","21.3877","21.0315","","-0.09%"
"01/19/2016","21.3605","21.1220","21.3605","21.0105","","0.05%"
"01/18/2016","21.3500","21.1180","21.3500","21.0235","","0.33%"
"01/15/2016","21.2801","21.1140","21.3180","21.0195","","0.09%"
"01/14/2016","21.2611","21.1060","21.3140","21.0115","","-0.11%"
"01/13/2016","21.2836","21.1060","21.3060","21.0115","","0.02%"
"01/12/2016","21.2801","21.1020","21.3011","21.0075","","-0.09%"
"01/11/2016","21.2987","21.0900","21.3199","20.9955","","-0.14%"
"01/08/2016","21.3291","21.0900","21.3503","20.9955","","0.02%"
"01/07/2016","21.3250","21.0900","21.3550","20.9955","","-0.12%"
"01/06/2016","21.3500","21.0900","21.3500","20.9955","","-0.02%"
"01/05/2016","21.3550","21.0860","21.3550","20.9910","","0.30%"
"01/04/2016","21.2906","21.0820","21.3050","20.9910","","0.49%"
"01/01/2016","21.1870","21.0780","21.1870","21.0780","","-0.34%"
"12/31/2015","21.2600","21.0740","21.3280","20.9790","","-0.11%"
"12/30/2015","21.2826","21.0700","21.3037","20.5357","","0.15%"
"12/29/2015","21.2500","21.0620","21.3200","21.0000","","0.66%"
"12/28/2015","21.1113","21.0620","21.3219","20.7573","","-0.26%"
"12/25/2015","21.1670","21.0580","21.1670","21.0580","","-0.41%"
"12/24/2015","21.2550","21.0540","21.3030","20.9590","","0.02%"
"12/23/2015","21.2500","20.8435","21.2600","20.8435","","0.00%"
"12/22/2015","21.2500","21.0500","21.3040","20.9550","","0.47%"
"12/21/2015","21.1508","21.0460","21.2550","20.5357","","-0.42%"
"12/18/2015","21.2406","21.0420","21.3166","20.9300","","-0.09%"
"12/17/2015","21.2600","21.0380","21.3000","20.4341","","0.05%"
"12/16/2015","21.2500","20.1323","21.2550","20.1323","","3.48%"
"12/15/2015","20.5357","21.0300","21.2500","20.2324","","-2.36%"
"12/14/2015","21.0314","21.0260","21.2300","20.5357","","-1.05%"
"12/11/2015","21.2550","20.9860","21.2550","20.8910","","1.11%"
"12/10/2015","21.0215","20.5357","21.1500","20.4711","","1.86%"
"12/09/2015","20.6368","20.9860","21.1860","20.3330","","-2.31%"
"12/08/2015","21.1250","20.9860","21.1860","20.5357","","0.85%"
"12/07/2015","20.9469","20.9860","21.1860","20.6938","","0.99%"
"12/04/2015","20.7421","20.9860","21.1860","20.4378","","-0.49%"
"12/03/2015","20.8442","20.9860","21.1860","20.5394","","-0.33%"
"12/02/2015","20.9135","20.9860","21.1860","20.5394","","-0.02%"
"12/01/2015","20.9185","20.9860","21.1860","20.6133","","-0.14%"
"11/30/2015","20.9469","20.9860","21.1860","20.5586","","-0.61%"
"11/27/2015","21.0750","20.9820","21.1860","20.6821","","-0.06%"
"11/26/2015","21.0870","20.9780","21.1820","20.8830","","1.07%"
"11/25/2015","20.8635","20.9740","21.1780","20.5586","","-0.98%"
"11/24/2015","21.0696","20.9660","21.1740","20.6044","","1.76%"
"11/23/2015","20.7050","20.9660","21.1660","20.4009","","-1.50%"
"11/20/2015","21.0197","20.9620","21.1660","20.6044","","0.53%"
"11/19/2015","20.9095","20.9580","21.1620","20.6044","","-0.49%"
"11/18/2015","21.0125","20.9540","21.1580","20.7068","","-0.67%"
"11/17/2015","21.1550","20.9380","21.1550","20.6568","","0.28%"
"11/16/2015","21.0961","20.9380","21.2000","20.7286","","-0.25%"
"11/13/2015","21.1500","20.9380","21.1500","20.8425","","0.00%"
"11/12/2015","21.1500","20.9380","21.1500","20.8425","","0.51%"
"11/11/2015","21.0425","20.9340","21.1380","20.8385","","-0.04%"
"11/10/2015","21.0500","20.9300","21.1340","20.8345","","-0.31%"
"11/09/2015","21.1160","20.9260","21.1550","20.8098","","0.00%"
"11/06/2015","21.1159","20.9220","21.3261","20.8049","","-0.04%"
"11/05/2015","21.1250","20.9180","21.1571","20.8000","","-0.15%"
"11/04/2015","21.1561","20.9140","21.1561","20.8185","","0.01%"
"11/03/2015","21.1550","20.9100","21.1571","20.8145","","0.00%"
"11/02/2015","21.1550","20.9060","21.1571","20.8025","","0.00%"
"10/30/2015","21.1550","20.9020","21.1550","20.8065","","0.02%"
"10/29/2015","21.1500","20.8980","21.1550","20.8025","","0.29%"
"10/28/2015","21.0890","20.8900","21.1021","20.7945","","-0.08%"
"10/27/2015","21.1050","20.8900","21.1050","20.7924","","-0.12%"
"10/26/2015","21.1300","20.8860","21.1321","20.7905","","0.24%"
"10/23/2015","21.0800","20.8820","21.0860","20.7865","","-0.17%"
"10/22/2015","21.1150","20.8780","21.1321","20.7825","","-0.05%"
"10/21/2015","21.1250","20.8740","21.1321","20.7785","","0.19%"
"10/20/2015","21.0850","20.8000","21.1021","20.7745","","0.02%"
"10/19/2015","21.0800","20.8660","21.0800","20.7700","","-0.14%"
"10/16/2015","21.1090","20.8620","21.1230","20.7660","","0.14%"
"10/15/2015","21.0800","20.8479","21.0800","20.7620","","0.00%"
"10/14/2015","21.0800","20.8540","21.0800","20.7580","","0.07%"
"10/13/2015","21.0650","20.8500","21.0821","20.7580","","0.53%"
"10/12/2015","20.9540","20.8460","21.0500","20.7540","","-0.53%"
"10/09/2015","21.0650","20.8420","21.0671","20.7460","","0.07%"
"10/08/2015","21.0500","20.8300","21.0800","20.7420","","0.44%"
"10/07/2015","20.9568","20.8340","21.0600","20.6514","","-0.09%"
"10/06/2015","20.9751","20.8279","21.0500","20.7209","","-0.38%"
"10/05/2015","21.0550","20.8260","21.0550","20.7300","","0.21%"
"10/02/2015","21.0100","20.6138","21.0600","20.6138","","0.27%"
"10/01/2015","20.9530","20.8180","21.1691","20.6138","","-0.63%"
"09/30/2015","21.0850","20.8140","21.0850","20.5196","","0.26%"
"09/29/2015","21.0300","20.8100","21.0300","20.7140","","-0.15%"
"09/28/2015","21.0611","20.8100","21.0611","20.7140","","0.55%"
"09/25/2015","20.9450","20.8060","21.0300","20.6217","","-0.40%"
"09/24/2015","21.0300","20.8060","21.0400","20.6751","","-0.12%"
"09/23/2015","21.0561","20.8020","21.0561","20.7000","","0.12%"
"09/22/2015","21.0311","20.7980","21.0400","20.7000","","0.32%"
"09/21/2015","20.9635","20.7940","21.0321","20.6980","","-0.20%"
"09/18/2015","21.0050","20.7900","21.0950","20.6200","","0.28%"
"09/17/2015","20.9456","20.7860","20.9617","20.6200","","-0.35%"
"09/16/2015","21.0200","20.7820","21.0300","20.6200","","0.33%"
"09/15/2015","20.9500","20.6616","21.0071","20.6200","","0.42%"
"09/14/2015","20.8616","20.7740","21.0250","20.6200","","-0.78%"
"09/11/2015","21.0250","20.7979","21.0250","20.6690","","-0.12%"
"09/10/2015","21.0500","20.8229","21.0750","20.6690","","0.19%"
"09/09/2015","21.0100","20.7620","21.0100","20.6655","","-0.07%"
"09/08/2015","21.0250","20.7580","21.0521","20.6615","","-0.12%"
"09/07/2015","21.0500","20.7540","21.0500","20.6575","","0.92%"
"09/04/2015","20.8575","20.7500","20.9540","20.6535","","0.02%"
"09/03/2015","20.8535","20.7460","20.9500","20.6535","","0.02%"
"09/02/2015","20.8495","20.7420","20.9460","20.6495","","0.02%"
"09/01/2015","20.8455","20.7380","20.9420","20.6415","","0.02%"
"08/31/2015","20.8415","20.7340","20.9380","20.6375","","0.02%"
"08/28/2015","20.8375","20.6314","20.9340","20.6314","","0.02%"
"08/27/2015","20.8335","20.7220","20.9321","20.6255","","-0.32%"
"08/26/2015","20.9000","20.7220","20.9220","20.6255","","0.00%"
"08/25/2015","20.9000","20.7180","20.9220","20.6215","","0.00%"
"08/24/2015","20.9000","20.7140","20.9180","20.6175","","0.40%"
"08/21/2015","20.8175","20.7100","20.9161","20.6135","","-0.39%"
"08/20/2015","20.9000","20.7060","20.9100","20.6095","","0.00%"
"08/19/2015","20.9000","20.7020","20.9060","20.6055","","0.00%"
"08/18/2015","20.9000","20.6980","20.9020","20.6015","","0.00%"
"08/17/2015","20.9000","20.6940","20.9000","20.5975","","-0.26%"
"08/14/2015","20.9550","20.6300","20.9550","20.5935","","0.26%"
"08/13/2015","20.9000","20.6860","20.9000","20.5895","","-0.01%"
"08/12/2015","20.9011","20.6820","20.9250","20.5855","","-0.14%"
"08/11/2015","20.9300","20.6780","20.9321","20.5815","","0.14%"
"08/10/2015","20.9000","20.6740","20.9000","20.5775","","-0.15%"
"08/07/2015","20.9311","20.6700","20.9311","20.5730","","0.15%"
"08/06/2015","20.9000","20.6660","20.9682","20.5690","","-0.19%"
"08/05/2015","20.9400","20.7000","21.0021","20.5650","","-0.12%"
"08/04/2015","20.9661","20.6580","20.9682","20.5610","","0.44%"
"08/03/2015","20.8750","20.6540","20.9500","20.5500","","-0.50%"
"07/31/2015","20.9800","20.6500","20.9800","20.6079","","0.31%"
"07/30/2015","20.9150","20.6460","20.9350","20.5100","","0.44%"
"07/29/2015","20.8230","20.6420","20.8460","20.4700","","0.02%"
"07/28/2015","20.8190","20.6380","20.8420","20.4500","","0.00%"
"07/27/2015","20.8200","20.6340","20.9700","20.4100","","0.19%"
"07/24/2015","20.7800","20.6200","20.8800","20.4100","","-0.10%"
"07/23/2015","20.8000","20.6239","20.8700","20.4100","","0.14%"
"07/22/2015","20.7700","20.6100","20.9050","20.4100","","0.00%"
"07/21/2015","20.7700","20.6180","20.8600","20.5210","","0.00%"
"07/20/2015","20.7700","20.6140","20.9700","20.5210","","-0.15%"
"07/17/2015","20.8017","20.6119","20.8498","20.4100","","0.09%"
"07/16/2015","20.7831","20.6100","20.8600","20.5130","","0.11%"
"07/15/2015","20.7600","20.6100","20.8500","20.4100","","0.48%"
"07/14/2015","20.6600","20.6020","20.9600","20.4100","","0.00%"
"07/13/2015","20.6600","20.5980","20.8600","20.4100","","0.00%"
"07/10/2015","20.6600","20.5940","20.8100","20.4100","","-0.35%"
"07/09/2015","20.7320","20.5900","20.8500","20.4100","","-0.18%"
"07/08/2015","20.7700","20.5860","20.8400","20.4100","","0.53%"
"07/07/2015","20.6600","20.5820","20.8400","20.4100","","-0.05%"
"07/06/2015","20.6700","20.5780","21.0200","20.4100","","0.05%"
"07/03/2015","20.6600","20.5740","20.8400","20.3900","","-0.05%"
"07/02/2015","20.6700","20.5879","20.9200","20.3900","","-0.34%"
"07/01/2015","20.7400","20.5660","20.8300","20.4500","","-0.07%"
"06/30/2015","20.7540","20.5620","20.8400","20.3700","","-0.10%"
"06/29/2015","20.7750","20.5580","21.2521","20.4645","","0.13%"
"06/26/2015","20.7490","20.5460","20.8300","20.3700","","0.04%"
"06/25/2015","20.7400","20.5500","20.8300","20.4485","","-0.02%"
"06/24/2015","20.7450","20.5460","20.7800","20.4100","","0.10%"
"06/23/2015","20.7245","20.5420","20.7800","20.4100","","-0.04%"
"06/22/2015","20.7318","20.5380","20.7800","20.4100","","0.01%"
"06/19/2015","20.7300","20.5340","20.8200","20.3700","","0.00%"
"06/18/2015","20.7300","20.5700","20.8200","20.3700","","0.05%"
"06/17/2015","20.7200","20.5700","20.8100","20.3500","","0.00%"
"06/16/2015","20.7200","20.5220","20.8100","20.4000","","0.31%"
"06/15/2015","20.6550","20.5170","20.8200","20.4000","","-0.41%"
"06/12/2015","20.7400","20.5130","20.8600","20.3700","","0.10%"
"06/11/2015","20.7200","20.5100","20.8100","20.4000","","0.05%"
"06/10/2015","20.7100","20.5300","20.8000","20.3500","","0.07%"
"06/09/2015","20.6950","20.5700","20.7700","20.4000","","0.07%"
"06/08/2015","20.6800","20.4980","20.6900","20.4000","","-0.48%"
"06/05/2015","20.7800","20.4940","20.8900","20.3965","","0.00%"
"06/04/2015","20.7800","20.4900","20.8440","20.4100","","0.02%"
"06/03/2015","20.7750","20.4860","20.8750","20.4000","","0.92%"
"06/02/2015","20.5850","20.4780","20.7710","20.3000","","0.02%"
"06/01/2015","20.5800","20.4780","20.7480","20.3000","","0.00%"
"05/29/2015","20.5800","20.4740","20.7280","20.3300","","0.10%"
"05/28/2015","20.5600","20.4740","20.7440","20.2900","","0.10%"
"05/27/2015","20.5400","20.4710","20.7640","20.2500","","-0.05%"
"05/26/2015","20.5500","20.4670","20.7710","20.2500","","-0.09%"
"05/25/2015","20.5690","20.4630","20.5690","20.4630","","-0.34%"
"05/22/2015","20.6400","20.4590","20.7330","20.3700","","-0.17%"
"05/21/2015","20.6750","20.4550","20.7340","20.4000","","0.00%"
"05/20/2015","20.6750","20.4510","20.7300","20.4000","","-0.12%"
"05/19/2015","20.7000","20.4470","20.7010","20.4470","","0.49%"
"05/18/2015","20.6000","20.4430","20.7170","20.3100","","0.24%"
"05/15/2015","20.5500","20.4400","20.6930","20.3000","","-0.27%"
"05/14/2015","20.6050","20.4360","20.7350","20.3100","","0.02%"
"05/13/2015","20.6000","20.4320","20.7360","20.3000","","-0.26%"
"05/12/2015","20.6532","20.4280","20.8372","20.2480","","0.21%"
"05/11/2015","20.6100","20.4240","20.6680","20.3500","","-0.05%"
"05/08/2015","20.6200","20.4200","20.7300","20.3100","","-0.10%"
"05/07/2015","20.6400","20.4160","20.6900","20.3500","","-0.02%"
"05/06/2015","20.6450","20.4120","20.6610","20.2700","","0.58%"
"05/05/2015","20.5250","20.4120","20.6870","20.2500","","0.12%"
"05/04/2015","20.5000","20.4090","20.6620","20.2500","","-0.63%"
"05/01/2015","20.6300","20.4090","20.6890","20.2500","","0.27%"
"04/30/2015","20.5750","20.4050","20.7340","20.2500","","0.24%"
"04/29/2015","20.5250","20.3100","20.7300","20.2000","","-0.12%"
"04/28/2015","20.5500","20.3970","20.6510","20.2700","","0.10%"
"04/27/2015","20.5300","20.3930","20.6770","20.2500","","-0.22%"
"04/24/2015","20.5750","20.3900","20.7180","20.2000","","0.00%"
"04/23/2015","20.5750","20.3860","20.7650","20.2000","","0.00%"
"04/22/2015","20.5750","20.3820","20.7110","20.2500","","0.12%"
"04/21/2015","20.5500","20.2000","20.6820","20.2000","","0.20%"
"04/20/2015","20.5100","20.3750","20.6380","20.2500","","0.17%"
"04/17/2015","20.4750","20.3710","20.6500","20.2000","","0.01%"
"04/16/2015","20.4725","20.3670","20.4725","20.3670","","-0.98%"
"04/15/2015","20.6750","20.3630","20.7420","20.2000","","0.12%"
"04/14/2015","20.6500","20.3600","20.7630","20.2500","","-0.15%"
"04/13/2015","20.6800","20.3550","20.7400","20.3000","","0.32%"
"04/10/2015","20.6150","20.3550","20.7400","20.2300","","0.07%"
"04/09/2015","20.6000","20.3520","20.7550","20.2000","","0.15%"
"04/08/2015","20.5700","20.3480","20.7520","20.1500","","0.10%"
"04/07/2015","20.5500","20.3440","20.7480","20.1500","","0.49%"
"04/06/2015","20.4500","20.3410","20.6940","20.1000","","-0.05%"
"04/03/2015","20.4600","20.3370","20.6310","20.1700","","0.05%"
"04/02/2015","20.4500","20.3330","20.6370","20.1500","","-0.49%"
"04/01/2015","20.5500","20.3290","20.5830","20.2500","","0.15%"
"03/31/2015","20.5200","20.3260","20.5790","20.2500","","-0.34%"
"03/30/2015","20.5900","20.3220","20.6260","20.2900","","0.05%"
"03/27/2015","20.5800","20.3180","20.6520","20.2500","","0.10%"
"03/26/2015","20.5600","20.3140","20.6280","20.2000","","-0.10%"
"03/25/2015","20.5800","20.3100","20.6040","20.2500","","0.12%"
"03/24/2015","20.5550","20.3060","20.6050","20.2500","","0.27%"
"03/23/2015","20.5000","20.3030","20.6060","20.1700","","0.10%"
"03/20/2015","20.4800","20.2990","20.6330","20.1500","","-0.19%"
"03/19/2015","20.5200","20.2950","20.5700","20.2000","","0.47%"
"03/18/2015","20.4250","20.2910","20.6200","20.1000","","-0.12%"
"03/17/2015","20.4500","20.2880","20.5910","20.1500","","0.00%"
"03/16/2015","20.4500","20.2840","20.5880","20.1500","","-0.24%"
"03/13/2015","20.5000","20.2800","20.6340","20.1500","","0.00%"
"03/12/2015","20.5000","20.2000","20.5300","20.1500","","-0.39%"
"03/11/2015","20.5800","20.2730","20.6070","20.2100","","0.05%"
"03/10/2015","20.5700","20.2690","20.6130","20.2100","","0.07%"
"03/09/2015","20.5550","20.2610","20.6240","20.2000","","-0.10%"
"03/06/2015","20.5750","20.2610","20.6450","20.2000","","0.00%"
"03/05/2015","20.5750","20.2570","20.5860","20.2500","","0.12%"
"03/04/2015","20.5500","20.2530","20.6070","20.2000","","0.24%"
"03/03/2015","20.5000","20.2490","20.5200","20.2490","","0.00%"
"03/02/2015","20.5000","20.2490","20.5100","20.2490","","-0.05%"
"02/27/2015","20.5100","20.2460","20.5200","20.2460","","0.02%"
"02/26/2015","20.5050","20.2420","20.5050","20.1600","","0.20%"
"02/25/2015","20.4650","20.2380","20.5370","20.1600","","0.05%"
"02/24/2015","20.4550","20.2340","20.5430","20.1500","","0.12%"
"02/23/2015","20.4300","20.2300","20.4740","20.1700","","-0.12%"
"02/20/2015","20.4550","20.2260","20.4850","20.2000","","0.10%"
"02/19/2015","20.4350","20.2000","20.4610","20.2000","","0.22%"
"02/18/2015","20.3900","20.2180","20.4620","20.1300","","0.12%"
"02/17/2015","20.3650","20.2150","20.4830","20.1000","","0.24%"
"02/16/2015","20.3160","20.2110","20.3160","20.2110","","-0.80%"
"02/13/2015","20.4800","20.2070","20.5010","20.1700","","0.10%"
"02/12/2015","20.4600","20.2030","20.4970","20.1500","","0.00%"
"02/11/2015","20.4600","20.1990","20.5030","20.1500","","0.02%"
"02/10/2015","20.4550","20.1950","20.4940","20.1500","","0.22%"
"02/09/2015","20.4100","20.1910","20.4750","20.1100","","0.05%"
"02/06/2015","20.4000","20.1870","20.4910","20.0900","","0.10%"
"02/05/2015","20.3800","20.1830","20.4870","20.0800","","-0.29%"
"02/04/2015","20.4400","20.1790","20.5230","20.0800","","0.15%"
"02/03/2015","20.4100","20.1760","20.5390","20.0500","","0.29%"
"02/02/2015","20.3500","20.1680","20.5260","20.0000","","-0.27%"
"01/30/2015","20.4050","20.1680","20.5230","20.0500","","0.00%"
"01/29/2015","20.4050","20.1640","20.5230","20.0500","","-0.12%"
"01/28/2015","20.4300","20.1600","20.4940","20.0600","","0.15%"
"01/27/2015","20.4000","20.1600","20.5100","20.0500","","-0.05%"
"01/26/2015","20.4100","20.1560","20.5100","20.0600","","0.10%"
"01/23/2015","20.3900","20.1530","20.4960","20.0500","","-0.05%"
"01/22/2015","20.4000","20.1490","20.5030","20.0500","","-0.24%"
"01/21/2015","20.4500","20.1460","20.4990","20.1000","","0.22%"
"01/20/2015","20.4050","20.1420","20.4910","20.0400","","0.80%"
"01/19/2015","20.2425","20.1420","20.2425","20.1420","","-0.72%"
"01/16/2015","20.3900","20.1390","20.4820","20.0300","","-0.27%"
"01/15/2015","20.4450","20.1350","20.5340","20.0400","","0.07%"
"01/14/2015","20.4300","20.1310","20.5350","20.0300","","0.15%"
"01/13/2015","20.4000","20.1280","20.4810","20.0500","","0.00%"
"01/12/2015","20.4000","20.1240","20.5280","20.0000","","0.20%"
